accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.502,-0.688,1.340,52.551,-22.217,-206.482
-0.517,-0.902,1.347,54.565,-12.634,-211.243
-0.543,-1.125,1.317,48.523,-0.366,-213.928
-0.559,-1.367,1.258,47.607,11.536,-212.219
-0.551,-1.558,1.188,47.363,22.766,-202.942
-0.522,-1.711,1.086,46.997,32.654,-187.744
-0.514,-1.838,0.962,47.791,41.260,-172.729
-0.505,-1.991,0.843,43.213,45.959,-161.011
-0.488,-2.204,0.757,43.762,45.105,-149.170
-0.510,-2.367,0.717,46.936,46.753,-133.057
-0.407,-2.584,0.575,38.452,49.927,-108.582
-0.499,-2.578,0.521,7.935,43.945,-67.078
-0.437,-2.525,0.474,33.997,35.889,-29.236
-0.387,-2.426,0.481,25.330,27.466,3.296
-0.355,-2.312,0.541,28.137,19.043,35.828
-0.317,-2.124,0.507,34.973,25.330,64.697
-0.289,-1.913,0.403,-12.573,33.997,90.942
-0.287,-1.779,0.314,-30.823,29.419,106.995
-0.269,-1.567,0.281,-41.626,18.188,117.981
-0.311,-1.444,0.340,-52.368,-7.446,131.409
-0.304,-1.277,0.547,-30.823,-35.828,147.095
-0.291,-1.070,0.771,-14.099,-50.903,166.016
-0.295,-0.908,0.914,-10.010,-49.194,179.443
-0.310,-0.798,0.977,-16.602,-34.302,183.533
-0.308,-0.700,0.930,-30.823,-13.916,182.922
-0.309,-0.600,0.852,-42.297,-0.122,184.692
-0.301,-0.493,0.781,-38.269,6.104,188.721
-0.302,-0.396,0.769,-37.415,5.310,191.895
-0.307,-0.312,0.813,-35.522,-0.916,193.237
-0.300,-0.208,0.868,-29.358,-8.850,197.083
-0.298,-0.109,0.941,-24.841,-17.822,201.843
-0.264,0.034,0.999,-19.897,-23.743,205.383
-0.233,0.265,1.031,-15.015,-24.353,213.440
-0.224,0.495,1.048,-11.902,-21.790,216.919
-0.235,0.614,1.088,-12.756,-20.935,203.918
-0.223,0.578,1.155,-15.015,-22.522,177.307
-0.160,0.537,1.218,-15.320,-22.034,157.654
-0.122,0.650,1.262,-11.719,-18.616,158.997
-0.112,0.891,1.282,-5.310,-15.930,169.983
-0.087,1.120,1.285,1.465,-13.184,171.997
-0.069,1.233,1.284,3.906,-8.728,150.818
-0.058,1.202,1.279,-1.465,-0.122,112.793
0.038,0.835,1.200,6.409,16.785,73.975
-0.021,0.719,1.069,-25.574,40.894,53.589
0.051,0.504,0.893,-43.457,52.185,51.514
0.043,0.674,0.695,-44.312,58.044,64.331
0.065,0.851,0.613,-42.725,41.199,69.824
0.069,0.911,0.655,-19.958,10.742,59.082
0.094,0.826,0.821,-5.981,-17.334,39.490
0.116,0.720,0.977,3.540,-31.616,23.376
0.113,0.671,1.060,9.155,-30.884,15.076
0.100,0.615,1.060,15.320,-21.423,6.287
0.093,0.507,1.004,17.822,-12.512,-5.981
0.093,0.334,0.979,11.230,-8.911,-18.127

-0.576,-1.112,1.023,58.289,18.127,-204.285
-0.555,-1.219,0.958,59.875,34.546,-189.392
-0.573,-1.291,0.849,49.377,48.828,-178.101
-0.575,-1.385,0.728,42.419,56.458,-169.312
-0.560,-1.544,0.629,40.161,61.523,-165.588
-0.523,-1.757,0.549,33.630,65.735,-163.696
-0.505,-1.931,0.502,18.982,64.636,-152.954
-0.501,-2.011,0.471,17.212,56.030,-127.258
-0.465,-2.021,0.438,20.630,43.396,-96.375
-0.417,-1.972,0.437,20.935,30.762,-68.176
-0.336,-1.855,0.439,25.269,20.203,-42.542
-0.281,-1.705,0.465,24.902,12.390,-20.813
-0.239,-1.614,0.500,17.273,8.362,-9.155
-0.228,-1.645,0.511,6.470,10.803,-6.897
-0.254,-1.752,0.494,-5.310,16.968,-5.615
-0.295,-1.860,0.429,-12.878,23.743,1.160
-0.312,-1.905,0.296,-19.043,29.724,14.709
-0.309,-1.882,0.199,-29.297,29.724,32.959
-0.304,-1.821,0.147,-27.527,19.043,54.016
-0.317,-1.684,0.186,-26.001,1.221,78.308
-0.327,-1.569,0.306,-21.606,-19.836,97.900
-0.352,-1.498,0.457,-19.714,-35.400,111.328
-0.377,-1.472,0.569,-20.142,-39.856,122.253
-0.381,-1.453,0.611,-24.597,-33.936,132.874
-0.397,-1.394,0.562,-32.654,-19.409,145.752
-0.386,-1.308,0.452,-48.584,-1.221,157.471
-0.397,-1.266,0.346,-65.125,10.376,164.734
-0.421,-1.254,0.310,-78.918,8.789,170.837
-0.422,-1.206,0.349,-83.862,-2.808,182.007
-0.440,-1.083,0.450,-80.872,-19.409,200.012
-0.486,-0.905,0.587,-76.172,-35.095,220.032
-0.493,-0.718,0.720,-72.510,-45.593,235.962
-0.485,-0.487,0.820,-69.641,-51.147,248.169
-0.462,-0.197,0.857,-67.932,-51.270,257.202
-0.443,0.050,0.891,-66.711,-48.828,257.996
-0.458,0.214,0.967,-69.702,-49.744,249.573
-0.476,0.302,1.065,-69.641,-52.124,236.694
-0.475,0.327,1.159,-69.580,-52.063,221.619
-0.437,0.374,1.247,-73.547,-47.302,210.571
-0.402,0.553,1.289,-75.439,-37.964,212.219
-0.395,0.825,1.286,-69.885,-29.297,221.619
-0.356,1.078,1.292,-60.120,-26.245,221.008
-0.297,1.276,1.347,-52.429,-29.053,205.994
-0.247,1.435,1.415,-41.382,-32.104,186.279
-0.212,1.544,1.507,-26.123,-34.302,165.955
-0.142,1.546,1.628,-7.690,-31.555,141.602
-0.176,1.613,1.641,-2.197,-17.883,117.737
-0.007,1.339,1.573,11.780,4.272,93.262
-0.052,1.571,1.231,-9.949,48.889,83.740
-0.056,1.501,0.933,-37.720,61.646,55.908
-0.012,1.192,0.799,-18.188,48.706,19.714
0.000,1.022,0.779,-21.606,26.917,9.338
-0.000,1.021,0.800,-10.986,4.883,16.479
-0.003,1.148,0.904,-3.174,-11.475,24.353
0.030,1.243,0.975,8.911,-17.822,22.278
0.017,1.293,1.009,4.700,-16.541,7.996
0.001,1.196,1.062,5.066,-14.221,-14.893
0.020,1.010,1.067,17.395,-6.409,-36.560
0.023,0.838,1.050,15.320,3.723,-46.875
0.018,0.714,0.957,18.372,15.442,-48.950
0.005,0.727,0.992,8.667,21.729,-46.326
0.020,0.637,0.873,33.691,27.954,-47.485
0.014,0.724,0.766,13.000,32.349,-51.880
-0.015,0.745,0.644,10.376,19.714,-63.599
0.024,0.711,0.701,18.127,-4.395,-80.383
-0.005,0.593,0.873,27.893,-30.518,-93.872
-0.012,0.457,1.047,35.217,-41.260,-103.760
-0.026,0.365,1.118,29.297,-34.668,-108.276
-0.040,0.380,1.110,18.372,-22.705,-106.445
-0.074,0.464,1.086,16.174,-15.991,-101.929
-0.116,0.562,1.102,24.231,-16.296,-101.013
-0.144,0.612,1.164,33.508,-20.386,-107.361
-0.140,0.589,1.223,44.678,-20.996,-119.568
-0.146,0.483,1.245,49.683,-13.733,-134.766
-0.136,0.277,1.186,48.035,0.854,-149.536
-0.151,0.084,1.069,40.710,16.479,-157.959
-0.147,-0.044,0.936,39.429,25.330,-158.142
-0.165,-0.142,0.845,44.434,25.696,-154.785
-0.175,-0.233,0.779,50.476,22.034,-150.391
-0.218,-0.366,0.769,51.270,15.076,-148.621
-0.242,-0.492,0.802,48.706,7.019,-147.034
-0.248,-0.592,0.870,51.575,-1.526,-142.334
-0.266,-0.679,0.963,53.345,-8.728,-135.254
-0.272,-0.758,1.035,50.964,-8.057,-129.944
-0.279,-0.827,1.046,44.983,1.221,-125.916
-0.274,-0.897,1.001,36.926,15.503,-122.131
-0.259,-0.995,0.924,31.555,29.602,-119.690
-0.241,-1.113,0.836,29.663,38.879,-117.737
-0.227,-1.267,0.761,28.870,41.382,-113.220
-0.203,-1.393,0.699,30.029,39.551,-103.149
-0.162,-1.461,0.645,31.982,33.264,-86.182
-0.138,-1.453,0.625,34.790,23.010,-64.087
-0.130,-1.388,0.641,39.368,11.658,-41.138
-0.116,-1.309,0.696,39.551,2.075,-24.353
-0.076,-1.248,0.748,38.574,-3.357,-13.733
-0.038,-1.160,0.773,33.325,-2.930,-3.845
-0.012,-1.070,0.760,24.658,1.587,4.211
0.011,-0.997,0.725,13.611,6.714,9.460
0.035,-0.917,0.693,5.493,8.423,14.648
0.046,-0.813,0.688,2.258,4.395,21.667

-0.287,-1.629,0.761,-7.446,13.428,16.235
-0.288,-1.669,0.701,-9.094,17.334,33.936
-0.312,-1.686,0.612,-14.038,22.583,50.720
-0.332,-1.691,0.516,-22.339,27.710,66.895
-0.366,-1.689,0.450,-31.738,28.015,81.482
-0.381,-1.673,0.407,-37.842,22.461,97.229
-0.404,-1.601,0.388,-43.701,15.198,116.821
-0.443,-1.486,0.386,-49.683,8.118,138.428
-0.492,-1.360,0.406,-55.847,2.075,156.738
-0.533,-1.307,0.472,-62.012,-4.578,171.082
-0.564,-1.226,0.583,-69.946,-10.742,188.171
-0.587,-1.052,0.703,-75.562,-15.869,214.050
-0.552,-0.741,0.829,-79.773,-19.714,245.850
-0.497,-0.226,0.945,-86.304,-22.522,281.555
-0.467,0.405,1.050,-86.243,-27.405,314.575
-0.428,0.965,1.214,-78.430,-35.767,328.491
-0.416,1.348,1.379,-65.552,-44.312,306.580
-0.333,1.437,1.534,-59.753,-41.809,253.174
-0.253,1.168,1.581,-55.237,-18.738,186.340
-0.223,0.734,1.442,-67.200,19.836,136.230
-0.196,0.469,1.165,-83.008,60.425,122.314
-0.153,0.605,0.862,-91.248,80.994,143.921
-0.109,1.039,0.690,-79.956,73.120,177.368
-0.058,1.511,0.710,-61.829,42.358,188.232
-0.069,1.791,0.914,-41.138,5.249,166.931
0.046,1.823,1.127,-16.602,-17.822,124.390
0.074,1.655,1.257,-19.592,-18.127,80.688
-0.015,1.462,1.299,-20.081,-2.686,44.250
0.118,1.196,1.176,0.061,16.235,30.029
0.122,1.462,0.932,-5.859,41.077,45.959
0.116,1.708,0.703,-12.512,46.326,50.049
0.121,1.793,0.628,-2.747,28.564,30.457
0.142,1.660,0.706,11.719,1.587,1.953
0.145,1.535,0.793,21.301,-12.756,-19.897
0.126,1.461,0.878,16.235,-15.198,-32.104
0.109,1.405,0.911,25.391,-10.681,-42.480
0.094,1.382,0.887,24.353,-2.502,-52.917
0.077,1.329,0.834,24.841,2.136,-66.589
0.079,1.237,0.771,30.457,2.930,-81.726
0.077,1.141,0.697,34.180,2.502,-95.886
0.058,1.071,0.629,33.936,0.366,-106.812
0.032,1.021,0.588,31.616,-5.981,-116.272
-0.024,0.968,0.614,26.245,-17.944,-126.343
-0.075,0.858,0.681,26.062,-30.151,-138.184
-0.129,0.744,0.762,23.132,-38.086,-149.109
-0.190,0.645,0.843,18.799,-41.321,-155.396
-0.238,0.612,0.863,16.052,-40.894,-156.555
-0.323,0.611,0.936,12.085,-44.312,-157.837
-0.343,0.550,1.051,20.752,-53.833,-164.612
-0.349,0.431,1.173,31.616,-59.204,-173.157
-0.344,0.295,1.261,39.856,-53.711,-179.199
-0.346,0.186,1.253,42.847,-38.086,-179.871
-0.347,0.116,1.154,40.527,-20.264,-178.833
-0.351,0.089,1.029,36.438,-8.911,-177.246
-0.356,0.081,0.955,34.302,-8.301,-177.002
-0.352,0.044,0.947,37.659,-14.648,-179.382
-0.352,-0.032,0.994,40.955,-23.071,-184.387
-0.374,-0.145,1.085,41.382,-27.832,-190.247
-0.399,-0.265,1.173,41.016,-25.879,-194.641
-0.380,-0.421,1.185,41.443,-16.602,-196.716
-0.403,-0.541,1.161,28.564,-6.653,-195.557
-0.399,-0.634,1.109,28.015,-0.183,-189.941
-0.410,-0.692,1.083,34.607,1.526,-182.434
-0.406,-0.810,1.063,42.053,0.488,-178.589
-0.408,-0.964,1.044,41.077,0.977,-178.284
-0.415,-1.128,1.003,34.912,6.042,-177.429
-0.451,-1.310,0.946,25.757,14.404,-174.072
-0.524,-1.527,0.929,11.658,21.973,-170.898
-0.571,-1.770,0.934,3.052,23.254,-164.673
-0.581,-1.989,0.929,4.211,21.912,-149.414
-0.574,-2.155,0.884,9.155,23.987,-126.221
-0.599,-2.202,0.834,14.404,28.564,-100.342
-0.514,-2.365,0.728,18.616,33.569,-75.684
-0.497,-2.306,0.627,2.258,34.790,-38.452
-0.439,-2.168,0.541,16.113,30.273,-1.831
-0.390,-2.021,0.527,13.306,22.705,26.123
-0.338,-1.893,0.547,6.653,15.442,46.631
-0.318,-1.750,0.599,-3.357,11.841,64.453
-0.216,-1.682,0.648,-9.460,12.329,79.895
-0.233,-1.561,0.721,-11.169,16.541,97.168
-0.149,-1.355,0.536,-25.940,27.039,114.258
-0.210,-1.032,0.480,-75.317,18.250,135.254
-0.136,-0.796,0.508,-30.457,-6.775,143.677
-0.120,-0.676,0.692,-17.029,-29.846,143.555
-0.136,-0.688,0.897,-12.817,-40.527,137.085
-0.165,-0.731,1.036,-18.616,-35.706,134.094
-0.172,-0.710,1.058,-14.404,-16.846,135.925
-0.207,-0.693,0.990,-26.672,2.625,139.832
-0.221,-0.722,0.926,-33.813,13.306,142.761
-0.207,-0.707,0.897,-28.320,16.663,151.794
-0.155,-0.577,0.880,-24.597,16.602,168.640
-0.110,-0.296,0.859,-22.461,15.198,188.477
-0.097,0.021,0.867,-22.766,10.986,204.041
-0.117,0.248,0.938,-21.118,-1.587,203.247
-0.119,0.312,1.085,-19.836,-18.677,184.814
-0.099,0.273,1.259,-17.273,-27.466,162.109
-0.115,0.278,1.354,-16.235,-21.240,151.917
-0.144,0.343,1.338,-14.648,-3.357,150.818
-0.146,0.419,1.223,-10.986,15.686,147.705
-0.124,0.503,1.063,-9.521,28.992,142.944

0.002,1.199,1.298,15.381,-8.911,-58.777
-0.018,1.252,1.258,19.409,-1.709,-69.763
-0.045,1.280,1.236,27.649,-0.488,-80.322
-0.072,1.287,1.267,36.255,-2.747,-91.675
-0.087,1.278,1.324,46.021,-5.493,-103.821
-0.079,1.285,1.336,54.077,-1.892,-115.479
-0.094,1.266,1.304,58.044,7.507,-128.845
-0.167,1.151,1.254,57.129,19.775,-146.484
-0.180,0.946,1.222,51.758,31.128,-163.574
-0.300,0.890,0.974,55.481,41.870,-175.415
-0.384,0.624,0.955,59.448,35.400,-194.458
-0.411,0.334,0.927,73.608,28.564,-207.642
-0.488,0.108,0.949,64.453,26.123,-210.754
-0.537,-0.073,0.999,62.073,26.855,-211.487
-0.532,-0.211,0.981,62.134,35.095,-212.341
-0.577,-0.385,0.900,48.340,47.729,-215.759
-0.670,-0.540,0.713,26.062,61.279,-230.164
-0.681,-0.925,0.609,20.569,56.396,-249.512
-0.656,-1.367,0.571,32.349,44.983,-254.395
-0.606,-1.654,0.501,36.316,42.725,-234.497
-0.535,-1.775,0.458,27.649,42.175,-200.439
-0.506,-1.798,0.402,21.545,40.039,-167.358
-0.485,-1.783,0.400,6.104,31.799,-142.639
-0.443,-1.854,0.449,1.648,14.893,-126.465
-0.430,-1.892,0.536,1.709,0.854,-110.168
-0.423,-1.950,0.623,4.028,-6.470,-94.116
-0.424,-2.011,0.683,1.953,-5.310,-78.308
-0.438,-2.064,0.692,-2.625,-0.793,-60.974
-0.464,-2.105,0.667,-2.808,4.150,-41.382
-0.485,-2.147,0.624,-3.174,6.714,-20.752
-0.477,-2.183,0.580,-1.526,7.080,-1.099
-0.467,-2.174,0.547,-2.930,5.798,20.203
-0.452,-2.094,0.510,-5.249,4.089,44.739
-0.417,-1.936,0.472,-10.193,2.319,69.153
-0.408,-1.755,0.455,-18.311,-0.366,89.233
-0.397,-1.615,0.481,-25.146,-5.310,103.577
-0.385,-1.536,0.538,-25.757,-12.695,114.075
-0.359,-1.436,0.607,-23.865,-19.043,128.540
-0.345,-1.284,0.657,-19.470,-22.888,148.987
-0.362,-1.096,0.710,-15.686,-25.330,169.617
-0.358,-0.985,0.796,-12.512,-29.236,185.242
-0.371,-0.868,0.900,-8.850,-31.738,199.585
-0.402,-0.720,1.012,-10.681,-32.043,216.980
-0.375,-0.508,1.092,-17.578,-29.297,230.896
-0.352,-0.212,1.091,-26.550,-17.517,242.249
-0.350,0.070,1.021,-40.771,-0.183,240.784
-0.356,0.163,0.929,-55.908,16.052,219.421
-0.376,0.001,0.844,-70.251,21.912,183.655
-0.393,-0.268,0.807,-78.003,20.447,157.288
-0.398,-0.380,0.798,-76.172,15.137,159.424
-0.362,-0.166,0.819,-68.909,5.920,186.768
-0.348,0.228,0.903,-60.669,-6.409,218.506
-0.345,0.614,1.036,-56.152,-20.142,236.389
-0.300,0.879,1.187,-52.124,-30.640,232.361
-0.232,0.955,1.307,-50.659,-30.334,202.393
-0.173,0.831,1.361,-51.453,-16.052,163.391
-0.137,0.658,1.286,-57.678,12.024,134.766
-0.093,0.684,1.083,-70.862,43.091,130.432
-0.008,0.903,0.845,-69.092,60.120,143.677
0.062,1.106,0.802,-49.377,53.833,153.381
-0.004,1.217,0.787,-34.973,41.016,146.179
0.097,1.211,0.832,-57.617,24.902,128.845
0.076,1.318,0.779,-43.274,18.860,111.938
0.120,1.396,0.767,-42.358,10.193,91.431
0.141,1.332,0.819,-30.701,-3.601,67.139
0.153,1.211,0.927,-18.738,-17.029,44.312
0.194,1.141,1.000,-6.653,-21.545,32.593
0.171,1.217,1.001,4.089,-17.761,31.738
0.158,1.294,0.972,9.949,-12.695,26.611
0.151,1.329,0.938,8.118,-11.658,13.123
0.129,1.329,0.938,4.456,-15.930,-1.587
0.101,1.311,0.962,5.554,-21.301,-15.869
0.033,1.299,1.018,4.883,-27.466,-29.724
0.002,1.267,1.093,11.475,-32.349,-43.518
-0.030,1.197,1.173,17.395,-35.522,-58.960
-0.066,1.100,1.227,24.475,-33.936,-74.890
-0.040,1.007,1.206,35.217,-24.902,-87.280
-0.064,0.952,1.151,40.466,-14.648,-95.642
-0.085,0.889,1.077,36.560,-7.202,-103.088
-0.103,0.827,1.002,32.898,-2.502,-111.938
-0.114,0.783,0.970,25.879,-2.014,-120.300
-0.168,0.667,0.975,24.658,-7.507,-131.714
-0.177,0.528,1.032,23.376,-14.465,-143.555
-0.197,0.385,1.102,28.992,-19.348,-150.879
-0.164,0.284,1.152,34.180,-18.799,-149.658
-0.190,0.190,1.174,33.447,-12.756,-143.555
-0.213,0.300,1.080,35.095,-2.869,-135.437
-0.225,0.235,1.074,46.326,0.244,-137.756
-0.223,0.154,1.071,45.898,1.831,-141.724
-0.245,0.097,1.085,43.579,5.249,-142.212
-0.256,-0.002,1.135,44.739,8.728,-143.494
-0.241,-0.023,1.058,41.565,20.752,-145.447
-0.290,-0.023,0.871,35.889,32.959,-154.968
-0.286,-0.319,0.834,38.940,27.893,-179.932
-0.270,-0.636,0.823,44.556,22.827,-195.068
-0.238,-0.914,0.809,52.612,21.118,-188.721
-0.195,-1.073,0.798,54.260,20.691,-168.640
-0.158,-1.067,0.718,54.382,22.339,-140.198
-0.141,-0.995,0.660,48.889,19.409,-117.126
-0.142,-1.010,0.667,40.710,9.033,-108.398

-0.330,-1.532,0.720,-23.132,20.691,77.820
-0.359,-1.548,0.651,-28.198,25.818,93.811
-0.354,-1.549,0.589,-31.921,27.710,110.901
-0.372,-1.505,0.554,-35.889,24.048,131.714
-0.391,-1.397,0.567,-39.856,15.564,156.128
-0.401,-1.224,0.623,-42.786,5.615,179.626
-0.397,-1.022,0.704,-46.448,-1.465,199.341
-0.382,-0.835,0.761,-50.659,-4.822,214.111
-0.328,-0.597,0.803,-56.580,-3.357,225.891
-0.343,-0.362,0.829,-57.434,-3.601,237.366
-0.332,-0.110,0.891,-54.016,-7.751,244.507
-0.311,0.121,0.957,-46.570,-15.564,247.131
-0.293,0.323,1.039,-41.748,-20.691,245.483
-0.249,0.509,1.086,-44.128,-16.235,237.122
-0.179,0.679,1.068,-50.049,-4.639,223.816
-0.124,0.831,1.031,-58.777,4.395,209.229
-0.066,1.001,0.985,-67.078,10.315,195.740
-0.034,1.143,0.934,-67.261,11.658,182.190
-0.023,1.202,0.940,-66.467,6.592,162.048
0.001,1.204,0.963,-65.918,0.549,139.771
0.028,1.240,0.997,-58.960,-1.587,125.671
0.041,1.308,1.016,-46.143,-2.747,118.164
0.021,1.450,1.018,-25.635,-3.540,112.793
0.042,1.611,1.024,-4.211,-3.723,109.253
0.074,1.846,0.968,3.662,-4.883,98.999
0.112,1.690,1.140,27.405,-16.357,71.045
0.144,1.680,1.132,56.885,-5.920,47.729
0.117,1.793,0.971,20.752,9.766,33.752
0.146,1.850,0.762,11.169,14.709,11.658
0.097,1.808,0.706,-3.357,4.395,-17.822
0.078,1.538,0.791,12.024,-14.709,-53.406
0.056,1.290,0.899,19.714,-22.705,-76.050
0.036,1.150,0.919,18.311,-19.043,-83.069
0.008,1.123,0.866,11.780,-11.230,-83.801
-0.016,1.129,0.754,9.338,-5.554,-86.304
-0.029,1.083,0.694,5.920,-7.507,-96.863
-0.064,0.952,0.721,9.460,-18.250,-111.145
-0.117,0.859,0.809,10.986,-30.945,-119.568
-0.129,0.829,0.921,15.808,-39.917,-123.047
-0.146,0.793,1.026,19.836,-43.884,-127.747
-0.171,0.757,1.077,17.090,-41.199,-134.644
-0.204,0.611,1.166,10.376,-35.583,-143.372
-0.234,0.656,1.077,6.165,-25.146,-144.104
-0.265,0.652,1.129,1.465,-24.841,-143.555
-0.287,0.720,1.104,17.700,-26.489,-145.447
-0.252,0.769,1.126,23.376,-28.931,-152.283
-0.258,0.678,1.195,37.659,-37.170,-166.931
-0.272,0.495,1.250,51.697,-35.950,-184.509
-0.311,0.313,1.284,52.429,-29.846,-197.571
-0.370,0.113,1.281,58.472,-21.423,-203.857
-0.417,-0.051,1.264,55.054,-12.695,-207.031
-0.445,-0.172,1.223,58.716,-3.662,-207.092
-0.467,-0.288,1.156,63.904,3.662,-205.627
-0.466,-0.463,1.123,66.833,11.230,-210.571
-0.444,-0.657,1.071,63.232,21.301,-218.018
-0.414,-0.878,0.973,58.105,32.043,-219.971
-0.424,-1.116,0.877,45.288,39.612,-218.628
-0.433,-1.359,0.779,36.865,44.250,-213.074
-0.435,-1.522,0.676,33.142,45.898,-196.899
-0.421,-1.617,0.608,33.508,42.297,-172.607
-0.400,-1.631,0.621,32.471,30.945,-146.545
-0.368,-1.571,0.714,34.119,13.672,-121.643
-0.319,-1.457,0.822,40.161,-0.732,-99.243
-0.318,-1.287,0.827,36.682,-4.883,-87.402
-0.311,-1.421,0.909,31.982,-7.690,-93.262
-0.284,-1.609,0.935,29.785,0.061,-96.802
-0.256,-1.781,0.884,20.142,17.822,-83.984
-0.308,-1.757,0.733,9.277,36.804,-57.800
-0.262,-1.739,0.562,15.198,46.387,-38.452
-0.226,-1.692,0.458,7.263,43.579,-22.278
-0.203,-1.670,0.412,9.521,30.457,-7.019
-0.189,-1.663,0.431,6.775,16.418,7.019
-0.159,-1.656,0.494,-1.343,7.080,21.118
-0.162,-1.623,0.552,-10.864,2.869,37.781
-0.171,-1.546,0.607,-19.043,2.625,56.519
-0.183,-1.453,0.643,-24.475,2.869,74.463
-0.180,-1.319,0.687,-29.114,3.784,90.759
-0.111,-1.215,0.604,-26.733,7.812,105.591
-0.116,-0.985,0.550,-50.415,8.667,120.117
-0.132,-0.787,0.552,-51.636,-1.587,130.005
-0.132,-0.663,0.662,-36.255,-17.761,131.531
-0.154,-0.634,0.867,-28.381,-35.706,127.625
-0.141,-0.660,1.051,-14.771,-43.640,124.878
-0.156,-0.669,1.150,-11.169,-34.546,127.014
-0.156,-0.653,1.157,-18.982,-15.076,130.981
-0.147,-0.610,1.099,-23.376,3.052,138.855
-0.151,-0.486,1.028,-21.606,14.160,151.245
-0.107,-0.285,0.972,-15.808,19.226,166.199
-0.089,-0.033,0.938,-11.719,18.005,174.744
-0.083,0.166,0.940,-10.010,11.536,174.377
-0.079,0.224,0.994,-5.859,2.014,158.813
-0.080,0.106,1.089,-6.470,-5.859,133.606
-0.079,-0.059,1.158,-7.935,-6.042,117.676
-0.091,-0.104,1.151,-5.859,0.977,120.911
-0.082,0.024,1.081,0.793,8.362,136.841
-0.057,0.201,0.999,8.667,10.681,150.879
-0.029,0.375,0.958,10.986,8.606,154.785
0.013,0.505,0.934,15.564,1.587,150.269
0.034,0.628,0.933,15.930,-3.784,142.822
0.034,0.752,0.968,4.883,-8.118,131.653

-0.085,1.369,1.470,11.841,-44.922,-33.569
-0.095,1.455,1.505,24.536,-31.555,-49.500
-0.122,1.498,1.458,29.175,-12.329,-68.909
-0.119,1.462,1.341,30.396,6.042,-93.018
-0.135,1.347,1.225,30.396,17.822,-119.202
-0.178,1.150,1.141,31.738,22.644,-142.151
-0.175,0.942,1.082,26.978,23.621,-158.020
-0.183,0.856,1.011,23.315,25.452,-165.039
-0.222,0.811,0.933,26.917,26.001,-171.265
-0.222,0.605,0.905,31.006,19.226,-186.646
-0.239,0.407,0.923,22.339,17.273,-197.693
-0.298,0.192,0.977,16.418,15.625,-204.468
-0.310,0.063,0.995,11.780,21.057,-207.520
-0.319,-0.044,0.858,11.719,28.503,-208.496
-0.421,-0.195,0.796,0.183,22.034,-218.628
-0.423,-0.531,0.865,13.733,2.441,-234.619
-0.402,-0.886,0.966,29.602,-9.827,-238.892
-0.390,-1.110,1.027,36.499,-6.104,-224.060
-0.351,-1.195,0.950,40.405,11.902,-198.975
-0.336,-1.162,0.764,25.391,33.142,-177.185
-0.349,-1.196,0.592,1.892,42.847,-169.373
-0.358,-1.345,0.546,-15.503,36.804,-171.570
-0.408,-1.557,0.585,-19.958,19.714,-170.593
-0.483,-1.751,0.707,-16.846,0.427,-160.950
-0.523,-1.912,0.862,-6.531,-15.686,-144.653
-0.525,-2.035,0.984,5.493,-22.949,-124.634
-0.535,-2.135,1.018,11.841,-13.611,-101.501
-0.516,-2.212,0.952,7.935,7.141,-78.613
-0.499,-2.305,0.825,1.160,26.855,-58.777
-0.480,-2.351,0.693,-5.981,40.466,-37.598
-0.471,-2.321,0.581,-12.817,44.617,-10.986
-0.451,-2.234,0.508,-14.771,38.635,16.907
-0.448,-2.125,0.504,-13.245,26.672,41.870
-0.429,-2.025,0.482,-11.536,16.235,63.782
-0.462,-1.931,0.518,-18.494,4.639,84.106
-0.484,-1.852,0.594,-11.108,-7.385,102.844
-0.460,-1.708,0.678,-6.104,-14.587,124.329
-0.443,-1.478,0.737,-3.784,-16.785,148.315
-0.368,-1.180,0.758,-5.615,-15.015,170.715
-0.317,-0.893,0.787,-16.602,-11.414,184.021
-0.283,-0.685,0.825,-31.616,-8.240,186.157
-0.254,-0.559,0.873,-43.091,-5.676,181.946
-0.250,-0.460,0.908,-45.349,-4.517,180.359
-0.248,-0.324,0.932,-43.396,-5.432,185.913
-0.233,-0.128,0.968,-35.583,-9.399,196.777
-0.233,0.089,1.015,-24.780,-15.015,208.496
-0.239,0.282,1.081,-19.775,-16.968,211.975
-0.234,0.395,1.130,-19.287,-14.771,204.590
-0.230,0.417,1.159,-19.897,-8.728,190.918
-0.254,0.388,1.153,-21.790,-1.282,177.185
-0.237,0.387,1.094,-20.874,7.690,169.678
-0.221,0.434,1.012,-18.494,13.855,168.213
-0.222,0.529,0.950,-17.700,14.709,168.945
-0.215,0.615,0.917,-14.465,10.132,165.955
-0.188,0.675,0.926,-11.292,2.869,157.166
-0.147,0.735,0.952,-11.719,-1.465,147.583
-0.104,0.836,0.955,-12.939,-1.282,140.686
-0.063,0.966,0.947,-12.756,0.793,134.583
-0.020,1.069,0.930,-8.972,-0.427,125.366
0.049,1.162,0.922,-6.897,-3.296,112.488
0.136,1.135,0.902,-1.465,-6.958,99.365
0.042,1.208,1.109,-8.118,-13.000,86.975
0.148,1.028,1.060,24.292,-10.803,70.984
0.120,1.227,0.938,-16.296,3.540,67.322
0.131,1.283,0.849,-12.695,-3.235,56.396
0.160,1.262,0.898,2.991,-13.855,40.405
